id	V-score	VL-score	db	name
phrog_6485	2.18	2.338456494	PHROG	tail terminator
phrog_3929	2.1	2.322219295	PHROG	transcriptional repressor
phrog_4697	2.1	2.322219295	PHROG	tail assembly chaperone
phrog_4441	2.09	2.320146286	PHROG	HTH DNA binding protein
phrog_2866	2.08	2.318063335	PHROG	single strand DNA binding protein
phrog_37976	2.08	2.318063335	PHROG	DNA binding protein
phrog_6506	2.06	2.31386722	PHROG	Arc-like repressor
phrog_25909	2.01	2.303196057	PHROG	transcription antiterminator
phrog_26484	2.01	2.303196057	PHROG	DNA binding protein
phrog_272	2.0	2.301029996	PHROG	Cox-like excisionase and repressor
phrog_7975	1.96	2.292256071	PHROG	tail terminator
phrog_1613	1.96	2.292256071	PHROG	tail assembly chaperone
phrog_6417	1.94	2.28780173	PHROG	translational regulator
phrog_643	1.92	2.283301229	PHROG	transcriptional regulator
phrog_36098	1.91	2.281033367	PHROG	RNA polymerase sigma factor
phrog_10566	1.88	2.274157849	PHROG	transcriptional regulator
phrog_3180	1.87	2.271841607	PHROG	Arc-like repressor
phrog_809	1.83	2.26245109	PHROG	transcriptional regulator
phrog_4779	1.81	2.257678575	PHROG	transcriptional regulator
phrog_16553	1.75	2.243038049	PHROG	transcriptional repressor
phrog_18104	1.73	2.238046103	PHROG	transcriptional regulator
phrog_4053	1.73	2.238046103	PHROG	transcriptional regulator
phrog_668	1.73	2.238046103	PHROG	HTH DNA binding protein
phrog_3949	1.71	2.23299611	PHROG	transcriptional repressor
phrog_3431	1.64	2.214843848	PHROG	Arc-like repressor
phrog_15865	1.64	2.214843848	PHROG	RNA polymerase sigma factor
phrog_31800	1.63	2.212187604	PHROG	transcriptional regulator
phrog_357	1.63	2.212187604	PHROG	transcriptional repressor
phrog_20428	1.6	2.204119983	PHROG	tail terminator
phrog_2624	1.6	2.204119983	PHROG	tail assembly chaperone
phrog_1337	1.6	2.204119983	PHROG	DNA binding protein
phrog_1539	1.59	2.201397124	PHROG	Arc-like repressor
phrog_7732	1.59	2.201397124	PHROG	transcriptional regulator
phrog_1400	1.56	2.193124598	PHROG	Srd anti-sigma factor
phrog_6196	1.54	2.187520721	PHROG	transcriptional repressor
phrog_21612	1.52	2.181843588	PHROG	RNA polymerase sigma factor
phrog_313	1.5	2.176091259	PHROG	Tail assembly chaperone
phrog_3914	1.49	2.173186268	PHROG	tail assembly chaperone
phrog_929	1.46	2.164352856	PHROG	RstB sensor of two protein system
phrog_8595	1.45	2.161368002	PHROG	tail assembly chaperone
phrog_4583	1.45	2.161368002	PHROG	transcriptional repressor
phrog_4836	1.44	2.158362492	PHROG	CII-like regulator
phrog_867	1.43	2.155336037	PHROG	DNA binding domain
phrog_621	1.43	2.155336037	PHROG	tail assembly chaperone
phrog_25875	1.4	2.146128036	PHROG	tail assembly chaperone
phrog_2339	1.4	2.146128036	PHROG	HTH DNA binding protein
phrog_18582	1.39	2.1430148	PHROG	tail assembly chaperone
phrog_3037	1.39	2.1430148	PHROG	transcriptional repressor
phrog_10886	1.38	2.139879086	PHROG	transcriptional regulator
phrog_6480	1.37	2.136720567	PHROG	Arc-like repressor
phrog_1278	1.35	2.130333768	PHROG	single strand DNA binding protein
phrog_10639	1.35	2.130333768	PHROG	DNA binding protein
phrog_15752	1.34	2.127104798	PHROG	protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE
phrog_1076	1.33	2.123851641	PHROG	FmdB-like transcriptional regulator
phrog_2391	1.32	2.120573931	PHROG	DNA binding protein
phrog_7950	1.3	2.113943352	PHROG	transcriptional repressor
phrog_5010	1.3	2.113943352	PHROG	tail assembly chaperone
phrog_31021	1.29	2.11058971	PHROG	tail assembly chaperone
phrog_3887	1.28	2.10720997	PHROG	transcriptional regulator
phrog_20159	1.27	2.103803721	PHROG	transcriptional repressor
phrog_1687	1.26	2.100370545	PHROG	MarR family transcrition regulator
phrog_1831	1.25	2.096910013	PHROG	transcriptional regulator
phrog_3642	1.25	2.096910013	PHROG	HTH DNA binding protein
phrog_14076	1.19	2.075546961	PHROG	transcriptional regulator
phrog_10551	1.18	2.071882007	PHROG	tail assembly chaperone
phrog_10396	1.18	2.071882007	PHROG	transcriptional activator
phrog_6959	1.16	2.064457989	PHROG	tail assembly chaperone
phrog_5767	1.15	2.06069784	PHROG	sigma factor
phrog_15004	1.15	2.06069784	PHROG	single strand DNA binding protein
phrog_8183	1.15	2.06069784	PHROG	tail assembly chaperone
phrog_517	1.14	2.056904851	PHROG	HTH DNA binding protein
phrog_9425	1.14	2.056904851	PHROG	transcriptional repressor
phrog_10365	1.12	2.049218023	PHROG	late transcriptional activator
phrog_2902	1.12	2.049218023	PHROG	anti-repressor
phrog_14639	1.1	2.041392685	PHROG	cro-like repressor
phrog_15731	1.08	2.033423755	PHROG	tail assembly chaperone
phrog_20051	1.07	2.029383778	PHROG	DNA binding protein
phrog_32691	1.06	2.025305865	PHROG	RNA polymerase sigma factor
phrog_38620	1.05	2.021189299	PHROG	transcriptional regulator
phrog_1671	1.02	2.008600172	PHROG	MotB-like transcriptional regulator
phrog_4988	1.0	2.0	PHROG	tail assembly chaperone
phrog_15027	1.0	2.0	PHROG	tail assembly chaperone
phrog_5330	1.0	2.0	PHROG	tail assembly chaperone
phrog_4888	1.0	2.0	PHROG	tail assembly chaperone
phrog_1002	1.0	2.0	PHROG	tail fiber chaperone
phrog_33372	1.0	2.0	PHROG	tail assembly chaperone
phrog_15555	1.0	2.0	PHROG	tail assembly chaperone
phrog_1118	1.0	2.0	PHROG	tail assembly chaperone
phrog_25273	1.0	2.0	PHROG	tail assembly chaperone
phrog_1038	1.0	2.0	PHROG	tail assembly chaperone
phrog_999	1.0	2.0	PHROG	head vertex assembly chaperone
phrog_21090	1.0	2.0	PHROG	tail assembly chaperone
phrog_20192	1.0	2.0	PHROG	tail assembly chaperone
phrog_18843	1.0	2.0	PHROG	tail assembly chaperone
phrog_3096	1.0	2.0	PHROG	tail assembly chaperone
phrog_37198	1.0	2.0	PHROG	tail length tape measure protein chaperone
phrog_4336	1.0	2.0	PHROG	tail assembly chaperone
phrog_35384	1.0	2.0	PHROG	tail assembly chaperone
phrog_15960	1.0	2.0	PHROG	tail assembly chaperone
phrog_2792	1.0	2.0	PHROG	tail assembly chaperone
phrog_3840	1.0	2.0	PHROG	tail assembly chaperone
phrog_2992	1.0	2.0	PHROG	tail assembly chaperone
phrog_11820	1.0	2.0	PHROG	tail assembly chaperone
phrog_4129	1.0	2.0	PHROG	tail assembly chaperone
phrog_9001	1.0	2.0	PHROG	tail assembly chaperone
phrog_4464	1.0	2.0	PHROG	tail assembly chaperone
phrog_15976	1.0	2.0	PHROG	tail assembly chaperone
phrog_21995	1.0	2.0	PHROG	tail assembly chaperone
phrog_14268	1.0	2.0	PHROG	tail assembly chaperone
phrog_18272	1.0	2.0	PHROG	tail assembly chaperone
phrog_4075	1.0	2.0	PHROG	tail assembly chaperone
phrog_11681	1.0	2.0	PHROG	tail assembly chaperone
phrog_5088	1.0	2.0	PHROG	tail assembly chaperone
phrog_4537	1.0	2.0	PHROG	tail assembly chaperone
phrog_23607	1.0	2.0	PHROG	tail assembly chaperone
phrog_12163	1.0	2.0	PHROG	tail assembly chaperone
phrog_8963	1.0	2.0	PHROG	tail assembly chaperone
phrog_34893	1.0	2.0	PHROG	tail assembly chaperone
phrog_15493	1.0	2.0	PHROG	tail assembly chaperone
phrog_33493	1.0	2.0	PHROG	tail assembly chaperone
phrog_17338	1.0	2.0	PHROG	tail assembly chaperone
phrog_1927	1.0	2.0	PHROG	tail assembly chaperone
phrog_19694	1.0	2.0	PHROG	tail assembly chaperone
phrog_25000	1.0	2.0	PHROG	tail assembly chaperone
phrog_21634	1.0	2.0	PHROG	tail assembly chaperone
phrog_6778	1.0	2.0	PHROG	tail assembly chaperone
phrog_5940	1.0	2.0	PHROG	tail assembly chaperone
phrog_16513	1.0	2.0	PHROG	tail assembly chaperone
phrog_15939	1.0	2.0	PHROG	tail assembly chaperone
phrog_19026	1.0	2.0	PHROG	tail assembly chaperone
phrog_28033	1.0	2.0	PHROG	tail assembly chaperone
phrog_25860	1.0	2.0	PHROG	tail assembly chaperone
phrog_20369	1.0	2.0	PHROG	tail assembly chaperone
phrog_16781	1.0	2.0	PHROG	tail assembly chaperone
phrog_35486	1.0	2.0	PHROG	tail assembly chaperone
phrog_33196	1.0	2.0	PHROG	tail assembly chaperone
phrog_4963	1.0	2.0	PHROG	tail assembly chaperone
phrog_29715	1.0	2.0	PHROG	tail assembly chaperone
phrog_25688	1.0	2.0	PHROG	tail assembly chaperone
phrog_32593	1.0	2.0	PHROG	tail assembly chaperone
phrog_5103	1.0	2.0	PHROG	tail assembly chaperone
phrog_32580	1.0	2.0	PHROG	tail assembly chaperone
phrog_11256	0.95	1.977723605	PHROG	DNA binding protein
phrog_2198	0.94	1.973127854	PHROG	Alt-like transcription activator
phrog_12831	0.94	1.973127854	PHROG	transcriptional repressor
phrog_686	0.94	1.973127854	PHROG	HTH DNA binding protein
phrog_31301	0.92	1.963787827	PHROG	DNA binding protein
phrog_8397	0.88	1.944482672	PHROG	CsrA-like regulator
phrog_6223	0.87	1.939519253	PHROG	transcriptional repressor
phrog_1867	0.86	1.934498451	PHROG	single strand DNA binding protein
phrog_36225	0.86	1.934498451	PHROG	transcriptional regulator
phrog_12720	0.85	1.929418926	PHROG	DNA binding protein
phrog_1702	0.84	1.924279286	PHROG	transcriptional repressor
phrog_4592	0.82	1.913813852	PHROG	decoy of host sigma70
phrog_3910	0.82	1.913813852	PHROG	transcriptional regulator
phrog_17477	0.82	1.913813852	PHROG	anti-repressor
phrog_19047	0.79	1.897627091	PHROG	transcriptional regulator
phrog_11187	0.79	1.897627091	PHROG	transcriptional regulator
phrog_11145	0.78	1.892094603	PHROG	DNA binding protein
phrog_17569	0.77	1.886490725	PHROG	RNA polymerase sigma factor
phrog_1410	0.75	1.875061263	PHROG	single strand DNA binding protein
phrog_1607	0.75	1.875061263	PHROG	single strand DNA binding protein
phrog_2608	0.72	1.857332496	PHROG	transcriptional activator
phrog_1303	0.72	1.857332496	PHROG	DNA binding protein
phrog_5301	0.71	1.851258349	PHROG	transcriptional repressor
phrog_8473	0.71	1.851258349	PHROG	single strand DNA binding protein
phrog_2789	0.7	1.84509804	PHROG	transcriptional regulator
phrog_7146	0.7	1.84509804	PHROG	transcriptional regulator
phrog_1568	0.69	1.838849091	PHROG	DNA binding protein
phrog_12354	0.69	1.838849091	PHROG	transcriptional regulator
phrog_2440	0.68	1.832508913	PHROG	transcriptional regulator
phrog_633	0.67	1.826074803	PHROG	transcriptional regulator
phrog_19579	0.66	1.819543936	PHROG	transcriptional regulator
phrog_1144	0.66	1.819543936	PHROG	single strand DNA binding protein
phrog_847	0.66	1.819543936	PHROG	anti-repressor Ant
phrog_14341	0.66	1.819543936	PHROG	transcriptional repressor
phrog_9926	0.65	1.812913357	PHROG	transcriptional regulator WhiB-like
phrog_9834	0.63	1.799340549	PHROG	excisionase and transcriptional regulator
phrog_1234	0.63	1.799340549	PHROG	Mrh transcription modulator under heat shock
phrog_9103	0.62	1.792391689	PHROG	transcriptional repressor
phrog_1746	0.61	1.785329835	PHROG	transcriptional repressor
phrog_4738	0.6	1.77815125	PHROG	transcriptional repressor
phrog_534	0.6	1.77815125	PHROG	DNA binding protein
phrog_3557	0.6	1.77815125	PHROG	transcriptional regulator
phrog_6370	0.59	1.770852012	PHROG	dsDNA binding protein
phrog_6463	0.59	1.770852012	PHROG	HTH DNA binding protein
phrog_18157	0.57	1.755874856	PHROG	transcriptional repressor
phrog_2620	0.57	1.755874856	PHROG	excisionase and transcriptional regulator
phrog_17513	0.55	1.740362689	PHROG	transcriptional regulator
phrog_11503	0.55	1.740362689	PHROG	HTH DNA binding protein
phrog_1025	0.55	1.740362689	PHROG	RNA polymerase sigma factor
phrog_4745	0.54	1.73239376	PHROG	DNA binding protein
phrog_22202	0.53	1.72427587	PHROG	transcription factor
phrog_19097	0.52	1.716003344	PHROG	transcriptional repressor
phrog_1077	0.52	1.716003344	PHROG	transcriptional regulator
phrog_12375	0.51	1.707570176	PHROG	DNA binding protein
phrog_1166	0.5	1.698970004	PHROG	anti-sigma factor
phrog_955	0.5	1.698970004	PHROG	HTH DNA binding protein
phrog_20486	0.48	1.681241237	PHROG	DNA binding protein
phrog_14857	0.48	1.681241237	PHROG	HTH DNA binding protein
phrog_17048	0.48	1.681241237	PHROG	anti-repressor
phrog_1070	0.48	1.681241237	PHROG	anti-sigma factor
phrog_1098	0.48	1.681241237	PHROG	HTH DNA binding protein
phrog_19880	0.47	1.672097858	PHROG	transcriptional regulator
phrog_3855	0.45	1.653212514	PHROG	HTH DNA binding protein
phrog_32288	0.45	1.653212514	PHROG	HTH DNA binding protein
phrog_1253	0.43	1.633468456	PHROG	inhibitor of host transcription
phrog_1444	0.42	1.62324929	PHROG	transcriptional repressor
phrog_35297	0.42	1.62324929	PHROG	CI-like repressor
phrog_12881	0.41	1.612783857	PHROG	DNA binding protein
phrog_8214	0.41	1.612783857	PHROG	Arc-like repressor
phrog_3288	0.41	1.612783857	PHROG	transcriptional regulator
phrog_868	0.41	1.612783857	PHROG	transcriptional activator
phrog_5738	0.4	1.602059991	PHROG	single strand DNA binding protein
phrog_38027	0.4	1.602059991	PHROG	transcriptional repressor
phrog_2856	0.38	1.579783597	PHROG	transcriptional regulator
phrog_18342	0.37	1.568201724	PHROG	transcriptional repressor
phrog_2838	0.36	1.556302501	PHROG	transcriptional repressor
phrog_12965	0.36	1.556302501	PHROG	DNA binding protein
phrog_10889	0.34	1.531478917	PHROG	anti-repressor
phrog_2311	0.34	1.531478917	PHROG	HTH DNA binding protein
phrog_31604	0.34	1.531478917	PHROG	transcriptional regulator WhiB-like
phrog_1345	0.33	1.51851394	PHROG	MotA-like activator of middle period transcription
phrog_4416	0.32	1.505149978	PHROG	transcriptional regulator
phrog_1704	0.32	1.505149978	PHROG	Lpa-like transcriptional activator
phrog_582	0.32	1.505149978	PHROG	Arc-like repressor
phrog_1821	0.31	1.491361694	PHROG	transcriptional regulator WhiB-like
phrog_12561	0.3	1.477121255	PHROG	transcriptional regulator
phrog_4629	0.3	1.477121255	PHROG	HTH DNA binding domain protein
phrog_10100	0.29	1.462397998	PHROG	HTH DNA binding protein
phrog_15534	0.28	1.447158031	PHROG	HTH DNA binding protein
phrog_13512	0.28	1.447158031	PHROG	transcriptional regulator
phrog_10045	0.28	1.447158031	PHROG	HTH DNA binding protein
phrog_22141	0.28	1.447158031	PHROG	DNA binding protein
phrog_19643	0.26	1.414973348	PHROG	RNA polymerase sigma factor
phrog_27555	0.25	1.397940009	PHROG	transcriptional regulator
phrog_34341	0.25	1.397940009	PHROG	transcriptional regulator
phrog_14387	0.24	1.380211242	PHROG	HTH DNA binding protein
phrog_12391	0.24	1.380211242	PHROG	transcriptional regulator
phrog_14147	0.24	1.380211242	PHROG	transcriptional regulator
phrog_2639	0.23	1.361727836	PHROG	Arc-like repressor
phrog_7126	0.23	1.361727836	PHROG	HTH DNA binding protein
phrog_19935	0.22	1.342422681	PHROG	RNA-binding protein
phrog_33884	0.22	1.342422681	PHROG	HTH DNA binding protein
phrog_5497	0.21	1.322219295	PHROG	HTH DNA binding protein
phrog_14304	0.21	1.322219295	PHROG	transcriptional regulator WhiB-like
phrog_10086	0.21	1.322219295	PHROG	HTH DNA binding protein
phrog_9390	0.21	1.322219295	PHROG	DNA binding protein
phrog_13730	0.21	1.322219295	PHROG	transcriptional repressor
phrog_12780	0.21	1.322219295	PHROG	RNA polymerase sigma factor
phrog_13880	0.2	1.301029996	PHROG	transcriptional regulator
phrog_32341	0.2	1.301029996	PHROG	DNA binding protein
phrog_7007	0.19	1.278753601	PHROG	MotB-like transcriptional regulator
phrog_7325	0.19	1.278753601	PHROG	CopG-like transcriptional repressor
phrog_21912	0.19	1.278753601	PHROG	DNA binding protein
phrog_36984	0.19	1.278753601	PHROG	DNA binding protein
phrog_32717	0.18	1.255272505	PHROG	transcriptional regulator
phrog_7620	0.18	1.255272505	PHROG	transcriptional regulator
phrog_7387	0.18	1.255272505	PHROG	transcriptional regulator
phrog_20078	0.18	1.255272505	PHROG	DNA binding protein
phrog_8794	0.18	1.255272505	PHROG	sigma factor
phrog_4164	0.17	1.230448921	PHROG	histone family DNA-binding
phrog_13895	0.17	1.230448921	PHROG	transcriptional regulator
phrog_15970	0.16	1.204119983	PHROG	transcriptional regulator
phrog_1877	0.16	1.204119983	PHROG	DNA binding protein
phrog_23196	0.16	1.204119983	PHROG	transcriptional regulator
phrog_5414	0.16	1.204119983	PHROG	HTH DNA binding protein
phrog_9217	0.15	1.176091259	PHROG	transcriptional regulator
phrog_11451	0.15	1.176091259	PHROG	CI-like repressor
phrog_37057	0.15	1.176091259	PHROG	transcriptional regulator
phrog_3178	0.14	1.146128036	PHROG	Arc-like DNA binding domain
phrog_14847	0.14	1.146128036	PHROG	single strand DNA binding protein
phrog_15020	0.14	1.146128036	PHROG	HTH DNA binding protein
phrog_10342	0.14	1.146128036	PHROG	DNA binding protein
phrog_27605	0.14	1.146128036	PHROG	transcriptional repressor
phrog_6401	0.14	1.146128036	PHROG	DNA binding protein
phrog_8522	0.13	1.113943352	PHROG	HTH DNA binding protein
phrog_25914	0.13	1.113943352	PHROG	HTH DNA binding protein
phrog_5632	0.13	1.113943352	PHROG	Nun-like transcription termination factor
phrog_20450	0.12	1.079181246	PHROG	transcriptional repressor
phrog_10808	0.12	1.079181246	PHROG	transcriptional regulator
phrog_2511	0.12	1.079181246	PHROG	HTH DNA binding protein
phrog_15118	0.12	1.079181246	PHROG	HTH DNA binding protein
phrog_14474	0.12	1.079181246	PHROG	transcriptional regulator
phrog_10190	0.12	1.079181246	PHROG	DNA binding protein
phrog_7170	0.12	1.079181246	PHROG	HTH DNA binding protein
phrog_34700	0.11	1.041392685	PHROG	transcriptional regulator
phrog_18318	0.11	1.041392685	PHROG	HTH DNA binding protein
phrog_11622	0.11	1.041392685	PHROG	transcriptional regulator
phrog_10377	0.11	1.041392685	PHROG	transcriptional regulator
phrog_7061	0.11	1.041392685	PHROG	HTH DNA binding protein
phrog_8990	0.11	1.041392685	PHROG	sigma 54 modulation protein/ribosomal protein S30EA
phrog_25163	0.11	1.041392685	PHROG	DNA binding protein
phrog_6488	0.1	1.0	PHROG	anti-repressor
phrog_2441	0.1	1.0	PHROG	decoy of host sigma32
phrog_10802	0.1	1.0	PHROG	transcriptional regulator WhiB-like
phrog_19923	0.1	1.0	PHROG	DNA binding protein
phrog_6267	0.1	1.0	PHROG	transcriptional repressor
phrog_17318	0.1	1.0	PHROG	transcriptional regulator
phrog_13041	0.1	1.0	PHROG	transcriptional regulator
phrog_11046	0.1	1.0	PHROG	transcriptional regulator
phrog_13814	0.09	0.954242509	PHROG	transcriptional regulator
phrog_13841	0.09	0.954242509	PHROG	transcriptional regulator
phrog_11513	0.09	0.954242509	PHROG	DNA binding protein
phrog_19644	0.09	0.954242509	PHROG	DNA binding protein
phrog_16351	0.09	0.954242509	PHROG	DNA binding protein
phrog_16084	0.09	0.954242509	PHROG	transcriptional regulator
phrog_14634	0.09	0.954242509	PHROG	DNA binding protein
phrog_14995	0.09	0.954242509	PHROG	single strand DNA binding protein
phrog_11069	0.09	0.954242509	PHROG	transcriptional regulator WhiB-like
phrog_12987	0.09	0.954242509	PHROG	DNA binding protein
phrog_9969	0.09	0.954242509	PHROG	transcriptional regulator
phrog_17715	0.09	0.954242509	PHROG	inhibitor of host transcription
phrog_14101	0.09	0.954242509	PHROG	transcriptional regulator
phrog_17821	0.08	0.903089987	PHROG	HTH DNA binding protein
phrog_18890	0.08	0.903089987	PHROG	transcriptional regulator
phrog_6826	0.08	0.903089987	PHROG	HTH DNA binding protein
phrog_18034	0.08	0.903089987	PHROG	transcriptional regulator WhiB-like
phrog_12301	0.08	0.903089987	PHROG	transcriptional regulator
phrog_13059	0.08	0.903089987	PHROG	HTH DNA binding protein
phrog_25387	0.08	0.903089987	PHROG	late promoter transcriptional regulator
phrog_4003	0.08	0.903089987	PHROG	DNA binding protein
phrog_20602	0.08	0.903089987	PHROG	DNA binding protein
phrog_11411	0.08	0.903089987	PHROG	Arc-like repressor
phrog_34632	0.08	0.903089987	PHROG	transcriptional regulator
phrog_25401	0.08	0.903089987	PHROG	DNA binding protein
phrog_12501	0.07	0.84509804	PHROG	HTH DNA binding protein
phrog_1763	0.07	0.84509804	PHROG	HTH DNA binding protein
phrog_22267	0.07	0.84509804	PHROG	transcriptional regulator WhiB-like
phrog_13027	0.07	0.84509804	PHROG	transcriptional regulator
phrog_11615	0.07	0.84509804	PHROG	DNA binding protein
phrog_31815	0.07	0.84509804	PHROG	transcriptional regulator
phrog_14131	0.07	0.84509804	PHROG	DNA binding protein
phrog_37093	0.07	0.84509804	PHROG	transcriptional regulator
phrog_23169	0.07	0.84509804	PHROG	transcriptional regulator
phrog_12817	0.06	0.77815125	PHROG	transcriptional regulator
